,URLs,Year_Released,Title,IMDB Ids,Cast,Plot_Summary,Review,Genre,Released Date,Plot Keywords,Duration,Age of content
2904,https://www.imdb.com//title/tt0384220/?ref_=fn_al_tt_1,1990.0,Jai Shiv Shankar ,tt0384220,Chandrashekhar,"""This is a story of three men first one is Jai frank and fearless journalist and crusader, for whom the most dangerous of swords, guns, or bombs are no match. He may lay down his life, but will not compromise with the ultimate trut..."",""","""Release the movie since it is completed. On cable or YouTube in memory of the first SUPERSTAR of Indian cinema RAJESH KHANNA.""},""aggregateRating""", , , ,"""1H30M""",32.0
2905,https://www.imdb.com//title/tt0242311/?ref_=fn_al_tt_1,1982.0,Bheegi Palkein ,tt0242311,"With Raj Babbar, Smita Patil, Dina Pathak, Sulabha Deshpande","""Ishwar Acharya lives a wealthy lifestyle with his widowed mom, a sister, brother Kishan and his wife, Janki; and another brother, Prakash who is also married. Janki would like Ishwar to get married to her cousin, but Ishwar loves ..."",""aggregateRating""","""Person"",""url""", , , ,"""2H22M""",40.0
2906,https://www.imdb.com//title/tt0259390/?ref_=fn_al_tt_1,1953.0,Ladki ,tt0259390,Raman,"""Raja lives a wealthy lifestyle with his somewhat upper Caste Hindu, eccentric, woman-hating dad, Hazurdas, and mom. He is friendly with Kishore, and both are aspiring doctors. On their way to college, they meet with two young wome..."",""aggregateRating""","""Vyjayanthimala""},{""@type""", , , ,"""2H41M""",69.0
2907,https://www.imdb.com//title/tt0156791/?ref_=fn_al_tt_1,1972.0,Mere Bhaiya ,tt0156791,"With Vijay Arora, Nazima, Suresh Chatwal, Anita Dutt","""A girl tries to reconcile her father and her brother, because she loves both very much. She tries to reform her brother by making sacrifices, which shakes his core."",""","""A Rajshri Production movie is not so good movie but a neat &amp; clean family movie. Vijay Arora over acted, Nazima, Bipin Gupta and Durga Khote are fantastic. You may watch this movie if you have enough time to kill, otherwise don&apos;t waste your time. Music &amp; songs are easily forgettable."",""reviewRating""", , , ,"""2H18M""",50.0
2908,https://www.imdb.com//title/tt0231204/?ref_=fn_al_tt_1,1964.0,Awara Badal ,tt0231204,Ishara,"""Abducted at a young age, a prince turns into a much feared masked bandit."",""","""It&apos;s a simple plot in black and white, rich girl with a young man from the underprivileged and so on. Of course there is a twist in it, it&apos;s sad but it can&apos;t be helped. By the current standard, the acting may seem a bit corny, but I enjoyed it.\n\nThe actors were beautiful, the songs and music are wonderful, very memorable. I like Indian musical movies in general, but the more traditional music is my preference.\n\nThis might be the first Indian movie I ever saw. And it could be the start of being fan of the Indian/Pakistan/Middle-eastern music. I highly recommend it for anyone that likes this genre of movies and haven&apos;t seen it."",""reviewRating""","[""Action"",""Adventure"",""Drama""]","""1964-01-01""","""prince""","""2H14M""",58.0
2909,https://www.imdb.com//title/tt0096775/?ref_=fn_al_tt_1,1990.0,Agneekaal ,tt0096775,"With Masum Ali, Sadashiv Amrapurkar, Tinnu Anand, Raj Babbar","""Bharat Nagar is a city in modern secular India that is terrorized by a gangster named Bhika, who is protected by the local politician, Gulabchand Jhakotia, his son, Police Inspector Bhushan, and the D.S.P. Anand Saxena. When Inspe..."",""","""Agneekaal review ","[""Action"",""Crime"",""Drama""]","""1990-10-19""","{""total"":0","""2H41M""",32.0
2910,https://www.imdb.com//title/tt0147973/?ref_=fn_al_tt_1,1969.0,Chanda Aur Bijli ,tt0147973,"With Sanjeev Kumar, Padmini, Jeevan Dhar, Sachin Pilgaonkar","""A beautiful street dancer Bijli is in a gang of petty thieves. Sachin is the heir to a heritage household but due to the death of his parents lands up in a orphanage. In the orphanage when the children are ill -treated by the mana..."",""aggregateRating""","""Sanjeev Kumar""},{""@type""", , , ,"""2H17M""",53.0
2911,https://www.imdb.com//title/tt0246212/?ref_=fn_al_tt_1,1981.0,Sahhas ,tt0246212,"With Mithun Chakraborty, Rati Agnihotri, Madan Puri, Shakti Kapoor","""Kishinchand is a Customs Officer based in Bombay. He has been assigned to infiltrate and expose a gang of smugglers and drug dealers headed by two gangsters named Jaggan and Ajay Kumar. When Ajay&apos;s brother, Vijay, becomes a Police..."",""","""Ajay, who runs a drug cartel with Jaggan, kills his brother for being a police informant. When his son starts consuming drugs and dies a troubled Ajay helps the police, only to hear his daughter is in danger. Mithun, as customs officer, promises to find her so Ajay can divulge the details of the gang.\n\nTypical early 80&apos;s Bollywood action film with a pacy plot, and enough dishoom-dishoom and shootouts to keep one interested. Plus, you got a good performance from Sharat Saxena, who usually plays a straight out bad guy, but here he is ex-drug dealer informing the police about drug shipments. The death of his brother and son are the catalysts. That angle adds a bit of emotion and substance to the story. And enter Shakti Kapoor as Billa, an assassin hired by Madan Puri to kill Ajay, however, in some pretty terse scenes his murderous plans are scuppered by the charismatic disco dancer Mithun. There&apos;s a lot of fun to be had here."",""reviewRating""","[""Action""]","""1981-09-18""","{""total"":0","""2H13M""",41.0
2912,https://www.imdb.com//title/tt0367919/?ref_=fn_al_tt_1,2002.0,Sometimes You Sometimes Us ,tt0367919,"With Mamta Kulkarni, Charuhas Shidore, Anjan Srivastav, Vijayendra Ghatge","//m.media-amazon.com/images/M/MV5BMzY4YjQ3YTctMDZjZi00OTdhLWEwMTctNDk3MDkwMTcxMGY3XkEyXkFqcGdeQXVyNjU3NTg5Mjc@._V1_.jpg"",""description""","""/name/nm0474616/"",""name""","[""Comedy"",""Drama"",""Family""]","""2002-05-17""","{""total"":0", ,20.0
2913,https://www.imdb.com//title/tt0362218/?ref_=fn_al_tt_1,1982.0,Taqdeer Ka Badshah ,tt0362218,"With Mithun Chakraborty, Ranjeeta Kaur, Amjad Khan, Pran Sikand","""Shankar Handover his child Ratan to Bhola while he is sentenced to prison. He tells him to raise Ratan in such a way that one day his child should rule the country."",""","""Taqdeer Ka Baadshah Directed By B. Subhash Disco Dancer Fame is An Action / Family Drama. Script is Half Baked, Screenplay is Incredibly Boring &amp; Tedious. Direction By Subash On Debut is Horrible. Dialogues &amp; Action is Just Fine. Cast is Plus But Not Utilized Efficiently.Editing is Worst.\n\nShankar(Pran) is A Crook, While Running From The Goons Of Mafia William(Suresh Oberoi) He Takes Help From A Honest Taxi Driver Bhola(Amjad Khan). Shankar Offers Him Money But He Refuse To Take. Bhola&apos;s Son Ramu Gets Killed By William&apos;s Men. Shankar Lives With His Wife Shanti(Geeta Sidhart),Son Ratan &amp; Yet To Born Neelam. Shankar Tells Bhola To Raise Ratan in Such A Way That He Rules The Nation One Day. Meanwhile Shankar Kills Rocky, Brother Of William. Now William Looks To Get Rid Of Shankar&apos;s Family. Bhola Saves Ratan &amp; Runs Away. Shankar is Sentenced To Prison. \n\nRatan(Mithun Chakraborty), Prakash (Vijayedra Ghatge), Bindiya(Ranjeeta Kaur) &amp; Neelam(Tamanna) Study in Same College. Ratan Falls in Love With Bindiya. After Studies Prakash Becomes Inspector, is in Search Of Man Who Killed His Father. Naath(Bhola Name Changed After Rumor Of His Death) is Underworld Don Wants Ratan To Be Next Don Which Was His Father Wish.\n\nActing Wise, Pran &amp; Amjad Khan Both Are Equally Good. Mithun, Ranjeeta Are Just Fine. Vijayendra, Vijay Arora, Tammana &amp; Suresh Oberoi Are Weak Characters.\n\nMusic By Bappi Lahiri is Forgettable. &quot;Bheegi Bheegi Rut Hai&quot; By Mohd. Rafi is A Fine Track. Avoidable Movie Even For Mithun Fans."",""reviewRating""", , , , ,40.0
2914,https://www.imdb.com//title/tt0359549/?ref_=fn_al_tt_1,1987.0,Khazana ,tt0359549,"With Randhir Kapoor, Rekha, Bindu Desai, Madan Puri","""Garage Mechanic Rajkumar lives a middle-classed lifestyle in Bombay along with widower father, Shantidas. One day he is informed that his father has been arrested for robbing a jeweler. He goes to visit his father and finds that h..."",""aggregateRating""","""Person"",""url""", , , , ,35.0
2915,https://www.imdb.com//title/tt0371631/?ref_=fn_al_tt_1,1991.0,Dharam Sankat ,tt0371631,Kothari,"""Dacait Jagira (Amrish Puri) has terrorized the entire country-side with his raids and cruelty. On one such encounter he kills Gopal&apos;s mother, leaving him an orphan. Durga (Rohini Hattangadi) takes care of Gopal and raises him as h..."",""aggregateRating""","""/name/nm0451396/"",""name""","[""Action"",""Drama""]","""1991-09-06""","""secret,love triangle,police officer,brother brother relationship,adoptive mother adopted son relationship""","""2H35M""",31.0
2916,https://www.imdb.com//title/tt0926191/?ref_=fn_al_tt_1,1989.0,Dav Pech ,tt0926191,"With Jeetendra, Bhanupriya, Prem Chopra, Shakti Kapoor","""Bajrangi and his sister, Sharda, lives in a small village in Central India, and have been orphaned at a very young age. Since Sharda is of marriageable age, Bajrangi arranges for a suitable groom whose dad will approve of this mar..."",""","""Dav Pech review ", , , , ,33.0
2917,https://www.imdb.com//title/tt0494924/?ref_=fn_al_tt_1,2002.0,Be-Lagaam ,tt0494924,"With Pramod Moutho, Tanveer Zaidi, Rajeev Verma, Rakesh Bedi","""AggregateRating"",""ratingCount""","""/name/nm2134901/"",""name""", , , , ,20.0
2918,https://www.imdb.com//title/tt2784992/?ref_=fn_al_tt_1,1984.0,Seepeeyan ,tt2784992,"With Ranjeet Bedi, Om Puri, Debashree Roy, Kanwaljeet Singh","""A young personable man named Jeetu meets a beautiful woman named Kalyani and feels attracted towards her. Eventually Kalyani falls in love with Jeetu and loses her virginity to him. After the death of her mother, Kalyani feels ins..."",""aggregateRating""","""Ranjeet Bedi""},{""@type""","[""Drama""]","""1984-01-01""","{""total"":0", ,38.0
2919,https://www.imdb.com//title/tt0056394/?ref_=fn_al_tt_1,1962.0,A Colourful Pattern of Life ,tt0056394,"With Kishore Kumar, Vyjayanthimala, Jeevan Dhar, Nasir Hussain","//m.media-amazon.com/images/M/MV5BOTYzMTM2NTktNzQzMi00MTVhLWI4NDYtMDI0MjA2ZGNiYjM2XkEyXkFqcGdeQXVyNTM3MDMyMDQ@._V1_.jpg"",""description""","""/name/nm0474822/"",""name""", , , ,"""2H16M""",60.0
2920,https://www.imdb.com//title/tt0378343/?ref_=fn_al_tt_1,1992.0,Meera Ka Mohan ,tt0378343,Ravi Shankar,"""Ravi, Preeti and Vijay form a love triangle in this story."",""aggregateRating""","""Person"",""url""","[""Romance""]","""1992-02-07""","""friendship""","""2H32M""",30.0
2921,https://www.imdb.com//title/tt0154820/?ref_=fn_al_tt_1,1988.0,Main Tere Liye ,tt0154820,"With Suneil Anand, Meenakshi Sheshadri, Rajendra Kumar Tuli, Om Shivpuri","""Rinku Sagar is the sole heiress of a estate, and wealth. She lives with her uncle and aunt, Makkad and Anjana Saxena respectively. Both of them, including their three sons, Dinesh, Ramesh, and Harish, are manipulating her for thei..."",""aggregateRating""","""Person"",""url""", , , , ,34.0
2922,https://www.imdb.com//title/tt0081219/?ref_=fn_al_tt_1,1980.0,The Naxalites ,tt0081219,"With Jalal Agha, Saleem Christopher Agha, Shehnaz Anand, Tinnu Anand","""A dramatized account of the Naxalite movement, focusing on the average Indians who join the movement from various walks of life and from various regions, backgrounds, faiths, etc."",""aggregateRating""","""Jalal Agha""},{""@type""", , , ,"""2H21M""",42.0
2923,https://www.imdb.com//title/tt0252318/?ref_=fn_al_tt_1,1965.0,Chhoti Chhoti Baatein ,tt0252318,"With Motilal, Leela Mishra, Moti Sagar, Nadira","""Motilal has worked hard all his life to make ends meet. He inherits money from a cousin, settles his family with a good amount and leaves on a journey, looking for inner peace. He arrives in Chandanpur village. Do the villagers an..."",""aggregateRating""","""Person"",""url""", , , , ,57.0
2924,https://www.imdb.com//title/tt0152400/?ref_=fn_al_tt_1,1964.0,Shehar Aur Sapna ,tt0152400,"With David Abraham, Anwar Hussain, Manmohan Krishna, Nana Palsikar","""It was based on Abbas&apos;s own story One Thousand Nightson a Bed of Stones, which describes the struggle in the life of pavement dwellers in the backdrop of rapid industrialization."",""aggregateRating""","""/name/nm0008932/"",""name""","[""Drama""]","""1964-07-19""","""life""","""2H""",58.0
2925,https://www.imdb.com//title/tt0395827/?ref_=fn_al_tt_1,1998.0,Zulm-O-Sitam ,tt0395827,Bokadia,"""Superintendent of Police Arun is a hardworking, honest and diligent police officer in Bombay. He has been assigned to lead the detail in charge of the state&apos;s Chief Minister&apos;s protection. Things do not go as planned, and the Chief..."",""","""I&apos;m a sucker for a large star lineup. And yes I consider Mukesh Khanna a star. Fake Dev Anand I always liked more than the real Dev Anand. Danny in blackface. Shakti Kapoor has a gang of little people. One of those so bad it&apos;s good types. Editing seems to have been done by a monkey. KC Bokadia has definitely done better work with large casts. Jaya Prada skipped the dubbing sessions it seems like. All the bad guys of the time seem to be in it, with some surprises. Didn&apos;t know Mukesh Rishi(Bulla) was active back then. Gullu fans will enjoy his scenes and character. Points for anyone who can actually name the hero. The basketball court scene is hilarious. Lyrics include, kabhi tu karayla kabhi tu rasmalai. If you are still reading, just watch the movie. If you watched it already, then your turn to write a review."",""reviewRating""","[""Action"",""Drama""]","""1998-09-19""","""framed for murder,assassination,police superintendent,title spoken by character,police officer""","""2H10M""",24.0
2926,https://www.imdb.com//title/tt0237565/?ref_=fn_al_tt_1,1985.0,Phaansi Ke Baad ,tt0237565,"With Shatrughan Sinha, Hema Malini, Shakti Kapoor, Amrish Puri","""Public Prosecutor Vijay Kumar is the only son of Surinder Nath, who is the DIG of Police. Vijay is quite popular as the only Public Prosecutor to have succeeded in bringing down the crime rate, resulting in the highest number of c..."",""","""Vijay (Shatrughan Sinha) is a public prosecutor with a high success rate. He is popular and well known in court due to his efficiency. The story starts with a murder case where the accused, Abbas, is tried and found guilty. Swapna, Vijay&apos;s girlfriend (Hema Malini), suddenly discovers new evidence that Abbas may not be the real culprit then Vijay starts a secret investigation while defending Abbas in his trial. Before the trial&apos;s completion the police arrest Vijay for another murder.\n\nThe subject of lawyers just having the accused hung with a robotic abandonment, the poor getting a lousy trial and the rich getting away with it is covered well in efficient legal thriller that has some action, but it mainly has a lot of talking.\n\nThe performances are top notch- Hema Malini, Shatrughan Sinha, Ajit, Amrish puri, but it&apos;s Shakti Kapoor, in a rear positive role, who steals the scene.\n\nOverall a watchable film, though there should&apos;ve been more of an emphasis on investigation and generally needed a more tighter plot."",""reviewRating""", , , ,"""2H21M""",37.0
2927,https://www.imdb.com//title/tt0425287/?ref_=fn_al_tt_1,1967.0,Naunihal ,tt0425287,"With Sanjeev Kumar, Balraj Sahni, Indrani Mukherjee, Harindranath Chattopadhyay","""The Principal of New Era High School in Panchgani finds an orphan, Raju, who had lost his parents to plague, brings him home, and enrolls him in the school. Raju notices that while every student has parents and visitors, he has no..."",""aggregateRating""","""Person"",""url""", , , , ,55.0
2928,"https://www.imdb.com/""/name/nm5232139/?ref_=fn_al_tt_1",,404 Error - IMDb</title>],, , , , , , , ,
2929,https://www.imdb.com//title/tt0388499/?ref_=fn_al_tt_1,1980.0,Unees Bees ,tt0388499,"With Rakesh Roshan, Ranjeeta Kaur, Mithun Chakraborty, Yogeeta Bali","""Siblings get separated in childhood. After years they faced each other as rivals."",""","""Unees Bees Directed By Swaroop Kumar is An Action Family Drama. Script Works On The Theme Of Lost &amp; Found. Screenplay is Average . Direction is Below Mark. Action &amp; Dialogues Are Good. Editing Could Have Been Better.\n\nAfter Sudden Death Of Mother Jai, Dev &amp; Aarti Get Separated in Childhood. \n\nJai(Mithun Chakraborty) is Raised By Yakub Khan(Kader Khan). He Starts Working For Criminal Madan(Jeevan). His Next Task is To Kill Dev(Rakesh Roshan) Who Works For Mr. Singh(Ranjeet). Dev Meets Kamal(Ranjeeta Kaur). They Fall in Love. Jai &amp; Dev Both Face Aarti(Rita Bhaduri) And Think She Is Like Their Sister. After Few Twists &amp; Turns Happy Ending.\n\nActing By Mithun &amp; Rakesh Roshan is Equally Good. Ritu Bhaduri, Ranjeeta Kaur, Jeevan &amp; Kadar Khan Did Well. Yogita Bali Has Only Three Scenes.\n\nMusic By Rajesh Roshan is Strictly Average. &quot;Meet Mere Mann Ke&quot; By Mohd. Rafi &amp; Sulakshana Pandit is Best Of The Lot. &quot;Mil Gaya Mil Gaya&quot; First Song Of Udit Narayan With Legend Mohd. Rafi &amp; Usha Mangeshkar.\n\nStory Has Nothing New To Offer. Avoid If You Aren&apos;t Fan Of Lost &amp; Found Strategy."",""reviewRating""","[""Drama""]","""1980-07-04""","{""total"":0","""2H5M""",42.0
2930,https://www.imdb.com//title/tt0154865/?ref_=fn_al_tt_1,1971.0,Memsaab ,tt0154865,"With Yogeeta Bali, Vinod Khanna, Johnny Walker, Bindu Desai","""A man suspected of murder must track the real killer down."",""aggregateRating""","""/name/nm0050197/"",""name""", , , ,"""2H18M""",51.0
2931,https://www.imdb.com//title/tt0448790/?ref_=fn_al_tt_1,1993.0,Tahqiqaat ,tt0448790,Jagannathan,"""Villagers are shocked by the sudden death of Mary. Father Prem Fernandes gets legal permission to conduct a postmortem on Mary&apos;s body by removing it from her grave."",""aggregateRating""","""/name/nm0025618/"",""name""","[""Crime"",""Mystery""]","""1993-12-03""","""death""","""2H19M""",29.0
2932,https://www.imdb.com//title/tt0230357/?ref_=fn_al_tt_1,1980.0,Jal Mahal ,tt0230357,"With Jeetendra, Rekha, Deven Verma, Rajesh Behl","""Ravi (Jeetendra) overhears a beautiful woman, Namrita (Rekha), singing a sad song. He falls in love, and tries to pull her away from the abyss of suicide. As time goes by, he proposes and introduces her to his family, only to find..."",""aggregateRating""","""/name/nm0420090/"",""name""","[""Fantasy""]","""1980-07-04""","{""total"":0","""2H10M""",42.0
2933,https://www.imdb.com//title/tt0359875/?ref_=fn_al_tt_1,1984.0,Rakta Bandhan ,tt0359875,"With Rati Agnihotri, Birbal, Mithun Chakraborty, Dinesh Hingoo","""Chandan (Mithun Chakraborty), his mom (Dina Pathak) and sister Sona live in a small village. Clean shaven Chandan earns his living driving a horse driven carriage. His lady love is the beautiful Roopa (Rati Agnihotri). Roopa also ..."",""aggregateRating""","""/video/imdb/vi685946393"",""thumbnail""", , , ,"""2H6M""",38.0
2934,https://www.imdb.com//title/tt0374033/?ref_=fn_al_tt_1,1976.0,Mazdoor Zindabaad ,tt0374033,"With Randhir Kapoor, Parveen Babi, Manmohan Krishna, Suhail","""Ram and Sita Singh have been married for several years and have two children, a son and daughter, named Bhola and Munni respectively. With the exception of tiny Munni, the entire family has to work as construction laborers in orde..."",""aggregateRating""","""Person"",""url""", , , ,"""2H4M""",46.0
2935,https://www.imdb.com//title/tt0239362/?ref_=fn_al_tt_1,1973.0,Ek Kunwari Ek Kunwara ,tt0239362,"With Pran Sikand, Leena Chandavarkar, Rakesh Roshan, Rajendranath Malhotra","""Wealthy Deepak comes to the rescue of a village belle named Tara, marries her in secret, leaves her with a promise to return. When Tara finds out she is pregnant, and Deepak has abandoned her she gets a stroke and as a result lose..."",""aggregateRating""","""Person"",""url""", , , , ,49.0
2936,https://www.imdb.com//title/tt0095010/?ref_=fn_al_tt_1,1988.0,Dharamyudh ,tt0095010,"With Sunil Dutt, Shatrughan Sinha, Kimi Katkar, Aditya Pancholi","""Dharamyudh is the story of two friends Thakur Vikram Singh &amp; Pratap Singh who knew well how to be a good friend &amp; a deadly enemy! Pratap&apos;s sister Guddi treats Vikram as her own brother. One day she becomes a victim of rape &amp; murde..."",""","""Dharamyudh review ","[""Drama"",""Mystery"",""Thriller""]","""1988-11-25""","""friend,witness,rape,murder,whipping""", ,34.0
2937,https://www.imdb.com//title/tt0157900/?ref_=fn_al_tt_1,1974.0,Kisan Aur Bhagwan ,tt0157900,"With Dara Singh Randhawa, Feroz Khan, Yogeeta Bali, Abhi Bhattacharya","""Ghasitaram, under pressure from his wife, decides to allocate a barren piece of land to his orphaned nephew, Dhanna, who lives with his wife, Bhagwanti, and sister, Laali. Dhanna strives in vain to till this piece of land and ulti..."",""aggregateRating""","""Dara Singh Randhawa""},{""@type""","[""Action"",""Comedy"",""Drama""]","""1974-01-01""","{""total"":0","""2H22M""",48.0
2938,https://www.imdb.com/title/tt10409810/?ref_=fn_al_tt_1,,Dil Ka Raja - IMDb</title>],,Patil,"""/name/nm1631667/"",""name""","""Person"",""url""", , , , ,
2939,https://www.imdb.com//title/tt0246033/?ref_=fn_al_tt_1,1981.0,Laparwah ,tt0246033,"With Prem Bedi, Birbal, Mithun Chakraborty, Jeevan Dhar","""Reckless Shera is hired by prowler Johnny to execute his plan to earn money by marrying wealthy Thakur&apos;s daughter Sandhya."",""","""Laparwah Directed By Ravikant Nagaich is A Romantic / Action Drama. After A Super Hit Surakshaa Ravikant Directed Laparwah. Suraksha Did Well But Still Was Very Average Kind Of Flick. Laparwah Has Better Direction By Him. Script is Not Great But Screenplay is Absorbing &amp; Entertaining. Action is Good. Cinematography is Fine. Editing is Bit Rough. It Has Combination Of Indian &amp; Western Spaghetti Theme To An Extend.\n\nReckless Shera(Mithun Chakraborty) Lives With His Father (Chandrashekhar), Mother(Poornima), Brothers Bheema(Tilak Raj) &amp; Veeru(Tej Sapru). Johnny(Satyendra Kapoo) Watches Him While He Fights Alone With The Local Goons. Johnny Offers Him A Job With High Income, But Have To Move To Narsapur. He Agrees To Work With Him.\n\nIn A While It Is Revealed That Johhny is A Leader Of A Bandit Group. Thakur(Ram Mohan) Along With Daughter Sandhya(Ranjeeta) Are Attacked By Raka(Shakti Kapoor). Thakur Gets Killed And Sandhya Escapes But She is Looking For Raka. Raka Works For Johnny &amp; Vakil Saab(Jeevan). Johnny &amp; Vakil Make Suraj(Wealthy Nephew Of Kihori Lal From Burma) Out Of Shera &amp; Present Him To Sandhya. As A Part Of Conspiracy To Love Sandhya And Later Marry Her To Inherit Her Property, But Suraj Really Falls in Love With Her.\n\nActing Wise, Mithun Looks Fresh &amp; Natural. Chemistry is Good Between Ranjeeta &amp; Mithun. Satyendra Kapoo &amp; Jeevan Both Are Equally Good. Shakti Kapoor &amp; Prema Narayan Have Less Screen Time But Are Effective. Others Have Very Limited Screen Space.\n\nMusic By Bappi Lahiri is Average. &quot;Koi Bhi, Dil Mein Na Aaya Tha&quot; By Kishore Kumar &amp; Chandrani Mukherjee And &quot;Tumko Maine Sapne Mein&quot;By Jatin Pandit Are Catchy Numbers. Background Music is Flourished By Cowboy Theme From The Good, The Bad &amp; The Ugly."",""reviewRating""", , , , ,41.0
2940,"https://www.imdb.com/""/name/nm8641271/?ref_=fn_al_tt_1",,404 Error - IMDb</title>],, , , , , , , ,
2941,https://www.imdb.com//title/tt0382825/?ref_=fn_al_tt_1,1977.0,Maha Badmaash ,tt0382825,Thaker,"""Ratan runs a legitimate casino, little knowing that he is under surveillance by an international gangster named Mogambha, who is unseen, but heard only. When Ratan is approached and asked to partner with Mogambha, he refuses, and ..."",""","""This recycled B grade Masala film starring Vinod Khanna as a macho hero is a mash-mash of age old Boss- smugglers-Duplicates and cabarets and two well endowed ladies Bindu and Neetu Singh (in double role) who show lots of skin in Bikins and low cut dresses , amusingly unnecessarily. The film has a weak story line, lots of loose ends about the id of the villains and innumerable fights with at least three cabaret dances too.. Go for it unless you have nothing to do but with some sari-don and coffee for after film blues. The music by Ravindra Jain is uninspiring and production values are quite low-key.""},""aggregateRating""", , , , ,45.0
2942,https://www.imdb.com//title/tt0155805/?ref_=fn_al_tt_1,1974.0,Khote Sikkay ,tt0155805,"With Feroz Khan, Rehana Sultan, Danny Denzongpa, Alka","""Jhanga (Ajit) is a cruel, brutal, and heartless dacait, who has terrorized the entire countryside. The police are unable to capture him, as he has several hideouts and nearby villagers are afraid to give out any informaiton, feari..."",""","""Sholay was released in 1975 while Khhotey Sikkey came out in &apos;74.And they share similar plot lines.City thugs Ranjeet,Narendra Nath,Sudhir,Danny and Dharmendra&apos;s cousin(I can&apos;t recall his name)with golden hearts and good intentions move to a village terrorized by vicious Daku Jhanga (Ajit turning in a particularly nasty performance)to help out their village bumpkin friend,Paintal.Their fight against Jhanga and his gang is what the film is all about.Hence the similarity to Sholay.But this film has a difference.And it&apos;s called The Man! The Man himself Mr. Feroz Khan,the undisputed king of Curry Westerns.Here he finally gets to play out a full fledged Indian interpretation of Mr. Clint Eastwood&apos;s character from Sergio Leone&apos;s Dollar Trilogy.He&apos;s a nameless,smooth talking,no-nonsense gunfighter clad in a black poncho out for revenge against Jhanga.Quite a few elements are &quot;borrowed&quot; from For A Few Dollars More(1965).Mr. Khan&apos;s theme,the pocket watch motive and the settling of accounts in the village circle are all here but they are Indianized and that&apos;s where this film scores. Also it&apos;s full of humour with all the five city thugs(who usually played villains)adjusting to the village life n&apos; customs creating some hilarious situations.All in all one of the best Curry Western&apos;s ever made and it predates Sholay!"",""reviewRating""","[""Action"",""Crime"",""Drama""]","""1974-02-20""","""murder,revenge,showdown,brothel,horse riding""","""2H12M""",48.0
2943,https://www.imdb.com//title/tt0284421/?ref_=fn_al_tt_1,1972.0,Rani Mera Naam ,tt0284421,Das,"""The protagonist is female robin-hood that wants to rid the society of all evil. She aims to achieve this through the tools of violence and seduction."",""aggregateRating""","""/name/nm0897211/"",""name""", , , ,"""2H17M""",50.0
2944,https://www.imdb.com//title/tt0266839/?ref_=fn_al_tt_1,1949.0,Patanga ,tt0266839,"With Nigar Sultana, Shyam, Raj Mehra, Mohana","""Two movie actors are confronted by startling and hilarious obstacles."",""aggregateRating""","""/name/nm0631416/"",""name""", , , ,"""2H23M""",73.0
2945,https://www.imdb.com//title/tt0366593/?ref_=fn_al_tt_1,,Hum Farishte Nahin - IMDb</title>],tt0366593,"With Raj Babbar, Om Puri, Deepak Seth, Poonam Dhillon","""3 escapees from jail help a simple, desperate and cheated man avenge his perpetrator- a notorious smuggler."",""genre""","""Deepak Seth""}],""director""", , , , ,
2946,https://www.imdb.com//title/tt3854246/?ref_=fn_al_tt_1,2014.0,Bazaar E Husn ,tt3854246,"With Om Puri, Jeet Goswami, Reshmi Ghosh, Yashpal Sharma","""Bazaar-e-Husn is a film based on Munshi Premchand&apos;s novel Bazaar E Husn. The story revolves around Suman, a courtesan. Brought up by an honest Police Inspector, Suman&apos;s life goes through all kinds of turmoil. From being harassed f..."",""","""Made on low budget film delivers on music and story though it looks a tad dull on production value but the realistic feels make up for that.\n\nA good one time watch especially if you love Munshi Prem chand"",""reviewRating""","[""Drama""]","""2014-07-18""","{""total"":0","""2H5M""",8.0
2947,https://www.imdb.com//title/tt5760490/?ref_=fn_al_tt_1,2016.0,Fredrick ,tt5760490,"With Avinash Dhyani, Prashant Narayanan, Tulna Butalia, Anna Ador","""A suspended cop and his wife try to find out his sister when he gets caught in a human trafficking nexus. But the mastermind behind this is someone unknown to everyone."",""aggregateRating""","""VideoObject"",""name""","[""Action"",""Thriller""]","""2016-05-27""","""character name as title,one word title,police officer,human trafficking,bangles""","""2H9M""",6.0
2948,https://www.imdb.com//title/tt0081783/?ref_=fn_al_tt_1,1980.0,Yari Dushmani ,tt0081783,"With Sunil Dutt, Reena Roy, Amjad Khan, Daljit Kaur","""Shankar and Birju grew up on the footpath together like orphans. They knew only the principle of friendship. They both met Pammi , who was in the clutches of a ruthless man, called Jumbo. All three of them looted a marriage Proces..."",""aggregateRating""","""Person"",""url""", , , , ,42.0
2949,https://www.imdb.com//title/tt0236977/?ref_=fn_al_tt_1,1978.0,Amar Shakti ,tt0236977,"With Shashi Kapoor, Shatrughan Sinha, Sulakshana Pandit, Manjula","""In order to take over the kingdom, Shamsher Singh and Nahar Singh kill Yuvraj Gopal Singh and his wife, Roopa. The news of these deaths shocks the Maharaj who becomes seriously ill, but instead of treating him, the duo, with the h..."",""aggregateRating""","""/name/nm0004434/"",""name""", , , ,"""2H13M""",44.0
